date,Model,CSPE
2007-02-01,Ridge,-2.5756896089413983e-5
2007-02-01,PC,7.08837017970315e-4
2007-02-01,PLS,-0.0024132012312650707
2007-02-01,Mean,7.438718220493104e-5
2007-02-01,Median,-5.056185624215205e-4
2007-02-01,Trimmed mean,-2.0268243281320046e-4
2007-02-01,DMSPE(1),2.2814690077367934e-4
2007-02-01,DMSPE(0.9),1.9288970044747665e-4
2007-03-01,Elastic Net,0.006067561940824735
2007-03-01,Lasso,0.007121062929645327
2007-03-01,Ridge,-1.1639321096329231e-4
2007-03-01,PC,0.0014454528733822574
2007-03-01,PLS,-0.003259961653261374
2007-03-01,Mean,-1.3974192027353571e-5
2007-03-01,Median,-4.416135346451436e-4
2007-03-01,Trimmed mean,-2.4365120146624722e-4
2007-03-01,DMSPE(1),1.8963481329714715e-4
2007-03-01,DMSPE(0.9),1.482022622023786e-4
2007-04-01,Elastic Net,0.0065907712239476664
2007-04-01,Lasso,0.007647488105969
2007-04-01,Ridge,-1.338104827782855e-4
2007-04-01,PC,0.0012651404156392484
2007-04-01,PLS,-0.0035152060592700727
2007-04-01,Mean,-3.90446501183243e-5
2007-04-01,Median,-4.870185089658882e-4
2007-04-01,Trimmed mean,-2.698122284917353e-4
2007-04-01,DMSPE(1),1.833457815372075e-4
2007-04-01,DMSPE(0.9),1.3788589467328733e-4
2007-05-01,Elastic Net,0.004394048609693742
2007-05-01,Lasso,0.005397594651398544
2007-05-01,Ridge,-0.0014642585371463473
2007-05-01,PC,-0.00219454524468722
2007-05-01,PLS,-0.007391085992422601
2007-05-01,Mean,-3.600218548513353e-4
2007-05-01,Median,-6.748785395511718e-4
2007-05-01,Trimmed mean,-5.242645219030302e-4
2007-05-01,DMSPE(1),-1.7621598725027713e-4
2007-05-01,DMSPE(0.9),-2.1279551863189077e-4
2007-06-01,Elastic Net,0.005861503458030307
2007-06-01,Lasso,0.006904777120432814
2007-06-01,Ridge,4.4097797712858025e-4
2007-06-01,PC,4.07990997630856e-4
2007-06-01,PLS,-0.0037821187573566155
2007-06-01,Mean,6.999589595457042e-5
2007-06-01,Median,-2.434724463048813e-4
2007-06-01,Trimmed mean,-1.2020089505094817e-4
2007-06-01,DMSPE(1),2.933045780840744e-4
2007-06-01,DMSPE(0.9),2.4940520607976823e-4
2007-07-01,Elastic Net,0.004896641335297794
2007-07-01,Lasso,0.005914775121631999
2007-07-01,Ridge,4.184996022926705e-4
2007-07-01,PC,6.361044702542668e-5
2007-07-01,PLS,-0.00452905356520903
2007-07-01,Mean,1.6981882257216535e-6
2007-07-01,Median,-2.8625963496773277e-4
2007-07-01,Trimmed mean,-1.7678784327734896e-4
2007-07-01,DMSPE(1),2.1295132121420138e-4
2007-07-01,DMSPE(0.9),1.7201651414654263e-4
2007-08-01,Elastic Net,9.426888499531251e-4
2007-08-01,Lasso,0.0018724792916455975
2007-08-01,Ridge,-0.0023600014264668254
2007-08-01,PC,-0.003676574448309571
2007-08-01,PLS,-0.008516362990585101
2007-08-01,Mean,-3.502262362037491e-4
2007-08-01,Median,-3.047856051428242e-4
2007-08-01,Trimmed mean,-4.209195322227487e-4
2007-08-01,DMSPE(1),-1.764052740080733e-4
2007-08-01,DMSPE(0.9),-2.0050713112522355e-4
2007-09-01,Elastic Net,0.0019955397608430693
2007-09-01,Lasso,0.002941464366086526
2007-09-01,Ridge,-0.001918896733601673
2007-09-01,PC,-0.002858497054989789
2007-09-01,PLS,-0.0069420142642048705
2007-09-01,Mean,-1.6071977010815913e-4
2007-09-01,Median,-1.9775757541205786e-4
2007-09-01,Trimmed mean,-2.2701675463694985e-4
2007-09-01,DMSPE(1),1.194738186458425e-5
2007-09-01,DMSPE(0.9),-1.8210061239856865e-5
2007-10-01,Elastic Net,0.0031638521735339173
2007-10-01,Lasso,0.004145993819628645
2007-10-01,Ridge,-0.001643017447632542
2007-10-01,PC,-0.002888857099809986
2007-10-01,PLS,-0.005188707334616474
2007-10-01,Mean,4.152857451443212e-5
2007-10-01,Median,-6.993128866303128e-5
2007-10-01,Trimmed mean,-5.211799983228084e-5
2007-10-01,DMSPE(1),2.446804586320843e-4
2007-10-01,DMSPE(0.9),2.0929123865296614e-4
2007-11-01,Elastic Net,0.004510577939851271
2007-11-01,Lasso,0.005592752791938078
2007-11-01,Ridge,-0.0014365397615371102
2007-11-01,PC,-0.0030503717857678237
2007-11-01,PLS,-0.006059222541126808
2007-11-01,Mean,-5.1143990040633576e-5
2007-11-01,Median,-1.8266074199820297e-4
2007-11-01,Trimmed mean,-1.8340752112073263e-4
2007-11-01,DMSPE(1),1.1838563877225423e-4
2007-11-01,DMSPE(0.9),6.577797374100608e-5
2007-12-01,Elastic Net,0.004411335430048736
2007-12-01,Lasso,0.005485071384536085
2007-12-01,Ridge,-0.0014596158861138217
2007-12-01,PC,-0.003049904489196108
2007-12-01,PLS,-0.0063672208986424944
2007-12-01,Mean,-6.538927198219305e-5
2007-12-01,Median,-1.9325705432374685e-4
2007-12-01,Trimmed mean,-2.047568461758642e-4
2007-12-01,DMSPE(1),9.925712942211926e-5
2007-12-01,DMSPE(0.9),4.7259383707668926e-5
2008-01-01,Elastic Net,0.0037083811092261895
2008-01-01,Lasso,0.004734472168211746
2008-01-01,Ridge,-0.0020171223870426047
2008-01-01,PC,-0.0040454515864364006
2008-01-01,PLS,-0.007187537404180413
2008-01-01,Mean,-1.1044312490404118e-4
2008-01-01,Median,-1.864320893300562e-4
2008-01-01,Trimmed mean,-2.411835494900386e-4
2008-01-01,DMSPE(1),5.302723754819258e-5
2008-01-01,DMSPE(0.9),2.3911340054445833e-6
2008-02-01,Elastic Net,0.005077479289084744
2008-02-01,Lasso,0.006374320545498515
2008-02-01,Ridge,-0.0012043203043705655
2008-02-01,PC,-0.00336672514350654
2008-02-01,PLS,-0.004935553223281823
2008-02-01,Mean,1.4955545450848285e-4
2008-02-01,Median,-1.066782010023273e-5
2008-02-01,Trimmed mean,2.07177066699402e-5
2008-02-01,DMSPE(1),3.420570582238742e-4
2008-02-01,DMSPE(0.9),2.806460048734728e-4
2008-03-01,Elastic Net,0.003157105939500328
2008-03-01,Lasso,0.0044160787411758815
2008-03-01,Ridge,-0.002112805931590372
2008-03-01,PC,-0.005803357620455015
2008-03-01,PLS,-0.006339656389741531
2008-03-01,Mean,1.0143639914854312e-5
2008-03-01,Median,1.1543908054106185e-4
2008-03-01,Trimmed mean,-6.0317918186204625e-5
2008-03-01,DMSPE(1),2.1693993540276228e-4
2008-03-01,DMSPE(0.9),1.6463052585336088e-4
2008-04-01,Elastic Net,0.0050256297691675346
2008-04-01,Lasso,0.0063306969912626035
2008-04-01,Ridge,-6.312048505898807e-4
2008-04-01,PC,-0.006801771057944282
2008-04-01,PLS,-0.0037788932369563076
2008-04-01,Mean,3.208705944374497e-4
2008-04-01,Median,4.58839379648893e-4
2008-04-01,Trimmed mean,3.052482806454413e-4
2008-04-01,DMSPE(1),5.77174839997997e-4
2008-04-01,DMSPE(0.9),5.500544059103224e-4
2008-05-01,Elastic Net,0.0058352078694432
2008-05-01,Lasso,0.007151031836455637
2008-05-01,Ridge,1.7771867935311195e-4
2008-05-01,PC,-0.006268681247338341
2008-05-01,PLS,-0.0024528747672219035
2008-05-01,Mean,5.469328194910511e-4
2008-05-01,Median,6.135404069705511e-4
2008-05-01,Trimmed mean,5.36602759165413e-4
2008-05-01,DMSPE(1),8.255286968676699e-4
2008-05-01,DMSPE(0.9),8.088252677482496e-4
2008-06-01,Elastic Net,0.005089792207959407
2008-06-01,Lasso,0.00637754828002224
2008-06-01,Ridge,1.974718997077411e-4
2008-06-01,PC,-0.0055282679592267995
2008-06-01,PLS,-0.002688772236171649
2008-06-01,Mean,5.212032193388847e-4
2008-06-01,Median,5.21936456544056e-4
2008-06-01,Trimmed mean,5.051771206992242e-4
2008-06-01,DMSPE(1),7.678271181023325e-4
2008-06-01,DMSPE(0.9),7.374373477718783e-4
2008-07-01,Elastic Net,0.010155318377232932
2008-07-01,Lasso,0.011482228794514686
2008-07-01,Ridge,0.005563894830904148
2008-07-01,PC,0.005416397941318661
2008-07-01,PLS,0.00284973847899179
2008-07-01,Mean,0.0011797556406827957
2008-07-01,Median,1.1495974351936478e-4
2008-07-01,Trimmed mean,9.047975852373091e-4
2008-07-01,DMSPE(1),0.0013154896408000588
2008-07-01,DMSPE(0.9),0.0012601080110993402
2008-08-01,Elastic Net,0.016310296626039264
2008-08-01,Lasso,0.017711290918389334
2008-08-01,Ridge,0.013789258975489228
2008-08-01,PC,0.01755645136867112
2008-08-01,PLS,0.012321894704591003
2008-08-01,Mean,0.002270976984946347
2008-08-01,Median,-3.987470980019719e-5
2008-08-01,Trimmed mean,0.0018484349821589303
2008-08-01,DMSPE(1),0.002434556531043509
2008-08-01,DMSPE(0.9),0.0024843475800650117
2008-09-01,Elastic Net,0.03254475385200864
2008-09-01,Lasso,0.03266250378998269
2008-09-01,Ridge,0.03400084559183229
2008-09-01,PC,0.06688019548543153
2008-09-01,PLS,0.058090399902192245
2008-09-01,Mean,0.007153718709812996
2008-09-01,Median,2.4749679319148736e-4
2008-09-01,Trimmed mean,0.005774843588503897
2008-09-01,DMSPE(1),0.007617761983954408
2008-09-01,DMSPE(0.9),0.007608730127032411
2008-10-01,Elastic Net,0.10503302740572852
2008-10-01,Lasso,0.10492446053191133
2008-10-01,Ridge,0.11364153194833068
2008-10-01,PC,0.1448790245404272
2008-10-01,PLS,0.1366957290806809
2008-10-01,Mean,0.02701950247214449
2008-10-01,Median,0.006479436687073836
2008-10-01,Trimmed mean,0.018851027306270553
2008-10-01,DMSPE(1),0.02987267386521551
2008-10-01,DMSPE(0.9),0.0314074984268573
2008-11-01,Elastic Net,0.17273174928535842
2008-11-01,Lasso,0.1734248209127622
2008-11-01,Ridge,0.14326416592382554
2008-11-01,PC,0.14036499761751517
2008-11-01,PLS,0.17830912541510557
2008-11-01,Mean,0.035502333369651196
2008-11-01,Median,0.018118032717188207
2008-11-01,Trimmed mean,0.026784591525696618
2008-11-01,DMSPE(1),0.03908994101645706
2008-11-01,DMSPE(0.9),0.04097855393558313
2008-12-01,Elastic Net,0.1537030990665206
2008-12-01,Lasso,0.1546921134004318
2008-12-01,Ridge,0.1245180432275557
2008-12-01,PC,0.12181849817963428
2008-12-01,PLS,0.15489916856796893
2008-12-01,Mean,0.03380112365348529
2008-12-01,Median,0.016930386083941488
2008-12-01,Trimmed mean,0.025354595654711785
2008-12-01,DMSPE(1),0.036905476397118935
2008-12-01,DMSPE(0.9),0.038575658103163706
2009-01-01,Elastic Net,0.1588568490769926
2009-01-01,Lasso,0.15984497323066676
2009-01-01,Ridge,0.12923828990894637
2009-01-01,PC,0.11973688453905669
2009-01-01,PLS,0.15516798318713326
2009-01-01,Mean,0.037590477232785975
2009-01-01,Median,0.020158432323094545
2009-01-01,Trimmed mean,0.028883188150272156
2009-01-01,DMSPE(1),0.04089106107487526
2009-01-01,DMSPE(0.9),0.04260737467952295
2009-02-01,Elastic Net,0.13555534997134086
2009-02-01,Lasso,0.13638542703765144
2009-02-01,Ridge,0.09686216412519844
2009-02-01,PC,0.0717043836561715
2009-02-01,PLS,0.09945778457935622
2009-02-01,Mean,0.02489656460862311
2009-02-01,Median,0.009420792897735359
2009-02-01,Trimmed mean,0.01747182316177952
2009-02-01,DMSPE(1),0.027368648335435355
2009-02-01,DMSPE(0.9),0.02887050457961694
2009-03-01,Elastic Net,0.12982220596161295
2009-03-01,Lasso,0.13057258617750342
2009-03-01,Ridge,0.09585529901446424
2009-03-01,PC,0.06814733115092114
2009-03-01,PLS,0.08948544822490088
2009-03-01,Mean,0.023534725832575994
2009-03-01,Median,0.008151427237272135
2009-03-01,Trimmed mean,0.016193366813158444
2009-03-01,DMSPE(1),0.025933706976966953
2009-03-01,DMSPE(0.9),0.0274478863006109
2009-04-01,Elastic Net,0.13642855010575167
2009-04-01,Lasso,0.1364584843358481
2009-04-01,Ridge,0.10028779362491456
2009-04-01,PC,0.06951623950984386
2009-04-01,PLS,0.06802128741953674
2009-04-01,Mean,0.019074906037814355
2009-04-01,Median,0.0031335091967055998
2009-04-01,Trimmed mean,0.011878909429633768
2009-04-01,DMSPE(1),0.021656936055317242
2009-04-01,DMSPE(0.9),0.023357468621908913
2009-05-01,Elastic Net,0.14644246068739927
2009-05-01,Lasso,0.14656738277879483
2009-05-01,Ridge,0.11735961245518263
2009-05-01,PC,0.0845387339420252
2009-05-01,PLS,0.06830081758683738
2009-05-01,Mean,0.01912918968598296
2009-05-01,Median,0.003289135024157668
2009-05-01,Trimmed mean,0.011898862911011438
2009-05-01,DMSPE(1),0.021919073547464554
2009-05-01,DMSPE(0.9),0.02373492898883448
2009-06-01,Elastic Net,0.13165725951410515
2009-06-01,Lasso,0.13162360261312292
2009-06-01,Ridge,0.09806387877428588
2009-06-01,PC,0.07118009873771176
2009-06-01,PLS,0.06488607360862703
2009-06-01,Mean,0.018587249837708104
2009-06-01,Median,0.0026794066655706533
2009-06-01,Trimmed mean,0.011410289073209488
2009-06-01,DMSPE(1),0.02121644424326301
2009-06-01,DMSPE(0.9),0.022975808853953863
2009-07-01,Elastic Net,0.12827948087823862
2009-07-01,Lasso,0.12825852116628997
2009-07-01,Ridge,0.09851967158227659
2009-07-01,PC,0.06959888292580918
2009-07-01,PLS,0.06605913702726242
2009-07-01,Mean,0.018799594159036304
2009-07-01,Median,0.0030693425591785226
2009-07-01,Trimmed mean,0.011777935947423919
2009-07-01,DMSPE(1),0.02141711816736424
2009-07-01,DMSPE(0.9),0.023181178261857314
2009-08-01,Elastic Net,0.12193683186091371
2009-08-01,Lasso,0.12182847978060571
2009-08-01,Ridge,0.0881267154755123
2009-08-01,PC,0.06311157575691244
2009-08-01,PLS,0.06196341694732166
2009-08-01,Mean,0.018287094128900068
2009-08-01,Median,0.0026403684536929683
2009-08-01,Trimmed mean,0.011295917661259272
2009-08-01,DMSPE(1),0.02085491423661583
2009-08-01,DMSPE(0.9),0.022617242149881065
2009-09-01,Elastic Net,0.1266590192845121
2009-09-01,Lasso,0.12659452695269083
2009-09-01,Ridge,0.09317821707435789
2009-09-01,PC,0.06727008559068288
2009-09-01,PLS,0.06552582833549664
2009-09-01,Mean,0.01904857099300993
2009-09-01,Median,0.003157508167367559
2009-09-01,Trimmed mean,0.012047329467724792
2009-09-01,DMSPE(1),0.02171120520008933
2009-09-01,DMSPE(0.9),0.023474658327132785
2009-10-01,Elastic Net,0.1267960458237148
2009-10-01,Lasso,0.126724408120657
2009-10-01,Ridge,0.09284686163471743
2009-10-01,PC,0.06706965922226965
2009-10-01,PLS,0.06553910139835487
2009-10-01,Mean,0.019223481108198614
2009-10-01,Median,0.003313496919517267
2009-10-01,Trimmed mean,0.01221799230302245
2009-10-01,DMSPE(1),0.0218971942678145
2009-10-01,DMSPE(0.9),0.023663120082086507
2009-11-01,Elastic Net,0.12135751536966792
2009-11-01,Lasso,0.1212200483192186
2009-11-01,Ridge,0.08740138071534481
2009-11-01,PC,0.0646187297468901
2009-11-01,PLS,0.06189865518045918
2009-11-01,Mean,0.018666107614398207
2009-11-01,Median,0.0028906797267483544
2009-11-01,Trimmed mean,0.011705949657136522
2009-11-01,DMSPE(1),0.021251149747620986
2009-11-01,DMSPE(0.9),0.023010655856033298
2009-12-01,Elastic Net,0.12306325176306243
2009-12-01,Lasso,0.12292949426229732
2009-12-01,Ridge,0.08910825850091966
2009-12-01,PC,0.06589916849581251
2009-12-01,PLS,0.06355382063349697
2009-12-01,Mean,0.019133349786678657
2009-12-01,Median,0.0032333120118851703
2009-12-01,Trimmed mean,0.012138924479891889
2009-12-01,DMSPE(1),0.021765199503545017
2009-12-01,DMSPE(0.9),0.02351933409554834
2010-01-01,Elastic Net,0.12409431344636349
2010-01-01,Lasso,0.12401463911319761
2010-01-01,Ridge,0.09016392530067485
2010-01-01,PC,0.0669784992334953
2010-01-01,PLS,0.06384688879981304
2010-01-01,Mean,0.019190121604125355
2010-01-01,Median,0.0030234476659852794
2010-01-01,Trimmed mean,0.012140986581599922
2010-01-01,DMSPE(1),0.021863607338104576
2010-01-01,DMSPE(0.9),0.02361957008942217
2010-02-01,Elastic Net,0.12669194722432334
2010-02-01,Lasso,0.1265316021143584
2010-02-01,Ridge,0.09287813027287363
2010-02-01,PC,0.06941060634287774
2010-02-01,PLS,0.06638410012930718
2010-02-01,Mean,0.019864343844229044
2010-02-01,Median,0.003582279997025825
2010-02-01,Trimmed mean,0.012810063315443716
2010-02-01,DMSPE(1),0.02258889947588776
2010-02-01,DMSPE(0.9),0.024346842601024626
2010-03-01,Elastic Net,0.1272283672658358
2010-03-01,Lasso,0.12703930505310038
2010-03-01,Ridge,0.09330389210246645
2010-03-01,PC,0.07009818437287352
2010-03-01,PLS,0.06711771516790815
2010-03-01,Mean,0.02017935054574787
2010-03-01,Median,0.0038365661888338743
2010-03-01,Trimmed mean,0.013110240995707718
2010-03-01,DMSPE(1),0.022931260662471115
2010-03-01,DMSPE(0.9),0.024689696763812254
2010-04-01,Elastic Net,0.11353479728333891
2010-04-01,Lasso,0.1135224674483545
2010-04-01,Ridge,0.07929414059999848
2010-04-01,PC,0.05846538085448154
2010-04-01,PLS,0.05481325593039497
2010-04-01,Mean,0.01814524700920756
2010-04-01,Median,0.0023586484472444434
2010-04-01,Trimmed mean,0.01114983593643338
2010-04-01,DMSPE(1),0.02072719379778254
2010-04-01,DMSPE(0.9),0.0224657353566875
2010-05-01,Elastic Net,0.10777307659366486
2010-05-01,Lasso,0.10887087680982145
2010-05-01,Ridge,0.07325815396437077
2010-05-01,PC,0.0509043143450433
2010-05-01,PLS,0.05312223429482536
2010-05-01,Mean,0.017971564214761242
2010-05-01,Median,0.0023982727196137726
2010-05-01,Trimmed mean,0.011007624292134926
2010-05-01,DMSPE(1),0.020515502703016653
2010-05-01,DMSPE(0.9),0.022270247295175977
2010-06-01,Elastic Net,0.10773294677692136
2010-06-01,Lasso,0.10887670657594997
2010-06-01,Ridge,0.07315217500621334
2010-06-01,PC,0.04856663721468322
2010-06-01,PLS,0.0527127040319121
2010-06-01,Mean,0.01794376336581353
2010-06-01,Median,0.0023950441420633713
2010-06-01,Trimmed mean,0.010982819418822393
2010-06-01,DMSPE(1),0.02048363080016012
2010-06-01,DMSPE(0.9),0.02223966873696467
2010-07-01,Elastic Net,0.10674063243034962
2010-07-01,Lasso,0.10849910220296308
2010-07-01,Ridge,0.07228341817952225
2010-07-01,PC,0.04765890930433516
2010-07-01,PLS,0.052353539979254744
2010-07-01,Mean,0.017908529278897394
2010-07-01,Median,0.0023648115080731028
2010-07-01,Trimmed mean,0.010943987251605645
2010-07-01,DMSPE(1),0.020443600149606875
2010-07-01,DMSPE(0.9),0.02220294475673178
2010-08-01,Elastic Net,0.107496803675071
2010-08-01,Lasso,0.10915326653338367
2010-08-01,Ridge,0.07304895613815844
2010-08-01,PC,0.048418440501258604
2010-08-01,PLS,0.05301143819025119
2010-08-01,Mean,0.018232393354839307
2010-08-01,Median,0.002456080319691569
2010-08-01,Trimmed mean,0.01123775168906333
2010-08-01,DMSPE(1),0.02079115557890133
2010-08-01,DMSPE(0.9),0.02253105004228129
2010-09-01,Elastic Net,0.11029542555812999
2010-09-01,Lasso,0.11162632089566633
2010-09-01,Ridge,0.07535041200038595
2010-09-01,PC,0.05257665437195168
2010-09-01,PLS,0.05407171928586206
2010-09-01,Mean,0.018427319579071292
2010-09-01,Median,0.002588083201713562
2010-09-01,Trimmed mean,0.011461586580012933
2010-09-01,DMSPE(1),0.02104382851992525
2010-09-01,DMSPE(0.9),0.022752475865336866
2010-10-01,Elastic Net,0.11042798723986257
2010-10-01,Lasso,0.11186822429133932
2010-10-01,Ridge,0.07554837993643385
2010-10-01,PC,0.052395809702938084
2010-10-01,PLS,0.05436476519387037
2010-10-01,Mean,0.018534262305975595
2010-10-01,Median,0.0026969668207775994
2010-10-01,Trimmed mean,0.011575442765086612
2010-10-01,DMSPE(1),0.021164202913963696
2010-10-01,DMSPE(0.9),0.022871471516087864
2010-11-01,Elastic Net,0.11224878895820874
2010-11-01,Lasso,0.11333254464405729
2010-11-01,Ridge,0.07732524886612722
2010-11-01,PC,0.053217025816073876
2010-11-01,PLS,0.055995727868262964
2010-11-01,Mean,0.018914299151375054
2010-11-01,Median,0.002897617244280035
2010-11-01,Trimmed mean,0.011946380501680193
2010-11-01,DMSPE(1),0.021586457145266785
2010-11-01,DMSPE(0.9),0.023274978839009555
2010-12-01,Elastic Net,0.11088584429318372
2010-12-01,Lasso,0.11209279767789451
2010-12-01,Ridge,0.07682603285429955
2010-12-01,PC,0.0528681248216366
2010-12-01,PLS,0.05503683542848289
2010-12-01,Mean,0.018812675443822147
2010-12-01,Median,0.002832419962848276
2010-12-01,Trimmed mean,0.011840844435845233
2010-12-01,DMSPE(1),0.021465261217945314
2010-12-01,DMSPE(0.9),0.0231596583726263
2011-01-01,Elastic Net,0.10865630752729889
2011-01-01,Lasso,0.11057342291296275
2011-01-01,Ridge,0.07413403942447228
2011-01-01,PC,0.05079739124781254
2011-01-01,PLS,0.052565023924909915
2011-01-01,Mean,0.018556032230632763
2011-01-01,Median,0.0026990973805028737
2011-01-01,Trimmed mean,0.011603789646819272
2011-01-01,DMSPE(1),0.021183065475652015
2011-01-01,DMSPE(0.9),0.022890076330171077
2011-02-01,Elastic Net,0.11685578809212183
2011-02-01,Lasso,0.11632265982079704
2011-02-01,Ridge,0.08265029158759504
2011-02-01,PC,0.056572225557369175
2011-02-01,PLS,0.06047393909310756
2011-02-01,Mean,0.02006448629148322
2011-02-01,Median,0.003891915791352327
2011-02-01,Trimmed mean,0.013040907235365402
2011-02-01,DMSPE(1),0.022822923238526943
2011-02-01,DMSPE(0.9),0.024445608383944894
2011-03-01,Elastic Net,0.11893363302848284
2011-03-01,Lasso,0.11797570845636857
2011-03-01,Ridge,0.08464243920354213
2011-03-01,PC,0.05730223576721316
2011-03-01,PLS,0.06215144731172263
2011-03-01,Mean,0.02043719732596722
2011-03-01,Median,0.0042102063997208556
2011-03-01,Trimmed mean,0.013407047087765989
2011-03-01,DMSPE(1),0.023243839642664455
2011-03-01,DMSPE(0.9),0.024854590447930563
2011-04-01,Elastic Net,0.10942648078313832
2011-04-01,Lasso,0.11178490311584684
2011-04-01,Ridge,0.07570902318034792
2011-04-01,PC,0.049275745487340025
2011-04-01,PLS,0.05331419350357264
2011-04-01,Mean,0.019075211329754795
2011-04-01,Median,0.0031192171637657103
2011-04-01,Trimmed mean,0.01204725515148099
2011-04-01,DMSPE(1),0.021794259030462032
2011-04-01,DMSPE(0.9),0.023412868102464623
2011-05-01,Elastic Net,0.11131905066010436
2011-05-01,Lasso,0.11341522189811694
2011-05-01,Ridge,0.07763845291785249
2011-05-01,PC,0.0523456483861058
2011-05-01,PLS,0.05353597281343339
2011-05-01,Mean,0.01911494789432187
2011-05-01,Median,0.0029020658408319753
2011-05-01,Trimmed mean,0.011976326815949526
2011-05-01,DMSPE(1),0.021867045448435526
2011-05-01,DMSPE(0.9),0.02345545904658485
2011-06-01,Elastic Net,0.11070294125687773
2011-06-01,Lasso,0.1129559187368762
2011-06-01,Ridge,0.07734151273654723
2011-06-01,PC,0.049241892992085125
2011-06-01,PLS,0.05344009267911774
2011-06-01,Mean,0.019115197593420067
2011-06-01,Median,0.0028948630532302775
2011-06-01,Trimmed mean,0.011977307157654233
2011-06-01,DMSPE(1),0.02186592349220695
2011-06-01,DMSPE(0.9),0.02345488817157402
2011-07-01,Elastic Net,0.10944027788055721
2011-07-01,Lasso,0.10832720994194119
2011-07-01,Ridge,0.07972282822317477
2011-07-01,PC,0.0567826004897796
2011-07-01,PLS,0.055591420486598576
2011-07-01,Mean,0.01949424636492852
2011-07-01,Median,0.002516374918866445
2011-07-01,Trimmed mean,0.012251525512173053
2011-07-01,DMSPE(1),0.022262167524404977
2011-07-01,DMSPE(0.9),0.023858168783354866
2011-08-01,Elastic Net,0.10489504349675123
2011-08-01,Lasso,0.10518918763796403
