date,r,tbill,long_yield,inflation,svar,epu,kilian,oil_prod_growth,oil_stock_growth,oil_import_growth,m2_growth,ip_crude_growth,unrate_change,cfnai,capacity_util,MA_1_9,MA_1_12,MA_2_9,MA_2_12,MA_3_9,MA_3_12,MOM_1,MOM_2,MOM_3,MOM_6,MOM_9,MOM_12,OBV_1_9,OBV_1_12,OBV_2_9,OBV_2_12,OBV_3_9,OBV_3_12
2015-12-01,-0.15989579231030104,0.23,2.24,0.0011939045033511,0.00284354796754422,92.10044,-97.997503,-0.00705055799666709,0.00209967802803667,0.03717694768625534,0.00748102681403217,-0.00707534321068159,0.09999999999999964,-0.36,76.8788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,-0.04254744604581839,0.26,2.09,-0.00107613224951652,0.00432392322229262,99.34261,-109.18816,-0.00623725003037201,-0.01378345043748652,0.06956250978204892,0.00573976779096874,-0.00621256929096691,-0.09999999999999964,-0.3,76.6535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-01,0.2107359244270448,0.31,1.78,-4.585486804522532e-4,0.00260122738374631,119.01519,-138.5362,-0.00660211283853406,-0.02046877785550194,-0.03699590564207433,0.01048736043733811,-0.00664367437162205,-0.20000000000000015,0.09,76.9479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,0.07795913455351888,0.29,1.89,-0.00133056012623633,0.00125663730565708,114.62456,-161.24365,-0.01553981807531101,0.04230442412375801,0.03851335661610733,0.00679873968669042,-0.0155198461380186,0.10000000000000052,-0.23,76.6505,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
2016-04-01,0.1341411290359904,0.23,1.81,0.00312989300892763,8.180342959049306e-4,104.19081,-139.15272,0.00462148709875442,0.02539445803865625,0.01230707484033821,0.00458329682984093,0.00459775660343542,0.09999999999999964,-0.33,76.5647,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
2016-05-01,0.04017991866501891,0.27,1.81,0.00382332692320996,9.923194238749726e-4,84.25134,-93.327074,-0.02546137875859422,0.00889829109661022,-0.05134584851831647,0.00640820929410601,-0.02547111646620958,0.09999999999999964,-0.1,76.4303,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
2016-06-01,-0.08755216964724921,0.27,1.64,0.00236130579115467,0.00290413558413236,82.04127,-91.37151,-0.00462780892526737,0.00497071091151646,0.04068008456976457,0.00460361272152098,-0.00457897833451159,-0.2999999999999998,-0.35,76.3181,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
2016-07-01,-2.809925558500126e-4,0.3,1.5,0.00277211143403466,4.736868403182654e-4,162.62912,-93.442306,-0.01826743341670322,-0.02173247260545707,-0.04740346366357784,0.00393693622770996,-0.01822866124803734,0.10000000000000052,0.13,76.467,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1
2016-08-01,0.0076139070082446,0.3,1.56,-5.038276433131372e-4,2.7883313798523053e-4,121.96465,-78.056139,-0.00115287077560566,-0.01488288233169399,0.06849892235366895,0.00461102181649941,-0.00124420068073849,-0.10000000000000052,0.05,76.4489,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
2016-09-01,0.09461883821583372,0.29,1.63,0.00184751408018524,0.0016864944879825,91.8289,-83.076358,0.0029947039197431,-0.01384119969346109,-0.00993056820260207,0.00600736896357823,0.00298004004884777,0.10000000000000052,-0.22,76.0902,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2016-10-01,-0.08756890914143911,0.33,1.76,0.00261977518476896,3.658442605816528e-4,79.80896,-62.458321,-0.01716780362236569,-0.03159897722202842,0.00298953884836628,0.00500680649373386,-0.01710445652841219,0.09999999999999964,-0.09,76.2173,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2016-11-01,0.1269226470130187,0.45,2.14,0.00233994768375556,9.340796504496358e-4,92.51785,-57.724987,0.03019358194377908,0.04085991235282549,-0.06023601574151627,0.00518763315909254,0.03013913751916419,-0.09999999999999964,-0.07,76.2794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
