date,wti_return,rac_return,tbill,long_yield,inflation,svar,epu,kilian,oil_prod_growth,oil_stock_growth,oil_import_growth,m2_growth,ip_crude_growth,unrate_change,cfnai,capacity_util,r,r_rac
1996-05-01,-0.10633533659316408,-0.060320187841544914,5.02,6.74,0.0038510959020978675,0.001124986345788786,69.19065,-3.5109295,-0.019516562601001652,0.011681604550211944,0.021391189981317282,0.0029250081792113747,-0.019600954608557153,0.09999999999999964,0.42,81.9023,-0.03798659366101864,-0.0424898376979308
1996-06-01,-0.03798659366101864,-0.0424898376979308,5.09,6.91,0.0019200005898243333,3.940090234881469e-4,69.42779,-6.3233915,-0.007789414677079165,0.0024674492221663513,0.08550660499539653,0.0032130493533824023,-0.007804587602173285,0,0.39,82.0839,0.04027960399252706,0.012476081465766509
1996-07-01,0.04027960399252706,0.012476081465766509,5.15,6.87,0.0019163212507642413,0.002384206267434649,81.17971,-17.001755,0.009959621698433452,0.03398983652323473,-0.00888227519781104,0.003471431480912557,0.010021671073447536,-0.2999999999999998,0.35,82.4435,0.02650648946027756,0.04508459014757271
1996-08-01,0.02650648946027756,0.04508459014757271,5.05,6.64,0.001912655986332723,0.0011126388891273414,73.610830000000007,-29.930755,-0.01875641106735415,-0.019337583665555158,-0.020053978309190867,0.0039144240019926,-0.018823568845442118,0.20000000000000018,0.06,82.3587,0.0871407976499512,0.06779613927998485
1996-09-01,0.0871407976499512,0.06779613927998485,5.09,6.83,0.0012730746467983778,6.811963811820184e-4,83.65826,-32.794903,0.003465116083301467,0.015268061658881393,0.030429719870467054,0.0018446490373271729,0.003510340374382359,-0.40000000000000036,0.22,82.2579,0.03409565806012527,0.04898943062047101
1996-10-01,0.03409565806012527,0.04898943062047101,4.99,6.53,0.0031756139738865485,6.028599782344809e-4,77.97562,-38.239531,0.01900072736732561,-0.03589680592230593,-0.08944506035192745,0.0025075372596887746,0.01897052354823625,0.10000000000000053,0.3,82.4841,-0.05132293999247439,-0.027568292868695554
1996-11-01,-0.05132293999247439,-0.027568292868695554,5.03,6.2,0.0031655613645611425,6.96787194252819e-4,64.19595,-28.946194,-1.542852737763667e-4,0.019045197242222756,0.04624179734302736,0.00515533548587932,-1.5308340331365855e-4,0,0.05,81.9411,0.05961955476427416,0.0218954128585076
1996-12-01,0.05961955476427416,0.0218954128585076,4.91,6.3,0.0031555721988096863,0.0017108172247562615,74.20867,-4.4748451,-7.717836301903702e-4,-0.028423196575408483,-0.04746653723892358,0.005893329600644037,-8.134680700022656e-4,0.20000000000000018,0.49,82.2297,-0.0058552421098392315,-0.010534403988382568
1997-01-01,-0.0058552421098392315,-0.010534403988382568,5.03,6.58,0.0025173078113773784,0.0013510209542591113,69.97417,-2.0362531,0.004621792235770528,-0.05297655172877569,-0.00505086050910819,0.006173102335669256,0.004678141720101614,0,0.06,82.4586,-0.12675165849813164,-0.09945192914415024
1997-02-01,-0.12675165849813164,-0.09945192914415024,5.01,6.42,0.0018838310123738822,0.0014707533993935796,74.96831,-3.6868251,-0.01611438650348873,0.05701122197469566,0.025002991772760552,0.00418126360492721,-0.01608994065276459,-0.10000000000000053,0.27,82.0669,-0.05672411511960007,-0.0865929685829312
1997-03-01,-0.05672411511960007,-0.0865929685829312,5.14,6.69,0.00188028886485192,0.0020236817839291432,87.69729,-5.3640316,0.01734326530637098,-0.011375377216513272,-0.007771712706780676,0.0030465203424725473,0.017366710942885888,-0.09999999999999964,0.82,82.7319,-0.06309979567762003,-0.07256792717539984
1997-04-01,-0.06309979567762003,-0.07256792717539984,5.16,6.89,6.259781112074592e-4,0.0029943557886723364,75.01231,-2.9209709,-0.009563546591079941,0.05281028310749747,0.04214476737367612,0.0038663687476958586,-0.009601242644125207,0,0.3,83.0964,0.05529542744287985,0.039587357178395344
1997-05-01,0.05529542744287985,0.039587357178395344,5.05,6.71,6.255865077342548e-4,0.0019935571637689094,75.45429,-9.2022488,-0.0017063526982088462,0.01870845089008988,0.029606380686514555,0.004083642696468104,-0.0016653953790068954,-0.10000000000000053,0.08,82.5301,-0.07975807161119342,-0.06875169745492649
1997-06-01,-0.07975807161119342,-0.06875169745492649,4.93,6.49,0,0.0019667769604592156,73.45813,-16.635571,0.005110347939298876,0.022141766296275733,0.0800908616893512,0.0031418222645740457,0.005103556816861143,-0.1999999999999993,0.22,82.6165,0.019308047550885554,0.006789121839487322
1997-07-01,0.019308047550885554,0.006789121839487322,5.05,6.22,0.0018744147943507983,0.001995602115409322,78.48298,-17.126058,-0.004955104595044446,-0.01841986001403484,0.012175661556350192,0.004310351501121801,-0.005036713354054534,0.09999999999999964,0.38,82.6025,0.012152367304400169,0.02402711253109091
1997-08-01,0.012152367304400169,0.02402711253109091,5.14,6.3,0.0012476607981550814,0.002488692316613627,73.89487,-11.95432,-0.0051357983869184665,-0.033748270357230936,-0.06863412123850132,0.004572224724105567,-0.005033001845300866,-0.09999999999999964,0.65,82.6718,-0.010031678963044577,-0.008628027976067099
1997-09-01,-0.010031678963044577,-0.008628027976067099,4.95,6.21,0.002490661312451792,0.002577213016689569,63.80988,-15.529353,-0.009720992197756573,-0.02877017324065534,0.05275346528533653,0.00850118679760925,-0.009720796618503336,-0.10000000000000053,0.29,83.1577,0.07257328219258596,0.046263695640165636
1997-10-01,0.07257328219258596,0.046263695640165636,4.97,6.03,0.0024844733276614406,0.009583326109098088,61.15956,-15.379054,0.021663747560793922,0.009472755831186674,0.025085789421764204,0.003959402436306547,0.02157733186276367,0.10000000000000053,0.63,83.2991,-0.05616472407886253,-0.0476813706309791
1997-11-01,-0.05616472407886253,-0.0476813706309791,5.14,5.88,0.0018593125901835705,0.0026437448876175666,83.65215,-13.337455,-0.0029336854206700735,0.03931883258369773,0.009793515547672271,0.004820859513667841,-0.0028833145551203643,-0.20000000000000018,0.44,83.4256,-0.09726660851446312,-0.11484217855584467
1997-12-01,-0.09726660851446312,-0.11484217855584467,5.16,5.81,0.0012376239203497619,0.002236161416055754,78.39389,-20.090879,-0.001237815414119936,0.023660989432647384,-0.06490451917721707,0.005620027031332242,-0.0012208660975208119,-0.10000000000000053,0.6,83.6654,-0.09316878480305046,-0.10833891799876572
1998-01-01,-0.09316878480305046,-0.10833891799876572,5.04,5.54,6.182380413308763e-4,0.0024846592415168718,88.74448,-20.14734,0.01108556387018389,-0.05997225152431085,-0.08907814519222335,0.004498187188671565,0.011059199714173573,0.10000000000000053,0.06,83.4672,-0.040273899137940106,-0.0730885767278373
1998-02-01,-0.040273899137940106,-0.0730885767278373,5.09,5.57,0.001235330607991969,0.0010400460343731924,91.04062,-26.714218,0.0015299880585555314,0.03883058109052584,0.08584557727706432,0.005760854591715159,0.0014407470315278559,-0.10000000000000053,0.31,83.5119,-0.06031333776722869,-0.0764206466350017
1998-03-01,-0.06031333776722869,-0.0764206466350017,5.03,5.65,0,0.0011248870603759516,88.81944,-42.554984,-0.009987023163686715,0.0033125397671280865,-0.03589252466050219,0.008029410488383348,-0.009951289705981914,0,0.33,82.9694,0.013863296832890892,0.036146290982472795
1998-04-01,0.013863296832890892,0.036146290982472795,4.95,5.64,0,0.0016176021198036088,78.38832,-35.522369,-0.010555826049330364,0.05115105869395542,0.009771863273792647,0.00619272507650237,-0.010562457751192689,0.10000000000000053,-0.01,82.1658,-0.031546400688956755,-0.018199021364212253
1998-05-01,-0.031546400688956755,-0.018199021364212253,5,5.65,0.001233806448929009,9.613312659319119e-4,73.20014,-42.445589,0.011636156426799715,0.04862158897680935,0.10073387651738308,0.006275385546334888,0.011644503341682544,-0.40000000000000036,0.24,81.9098,-0.08440676293363802,-0.08385261072175787
1998-06-01,-0.08440676293363802,-0.08385261072175787,4.98,5.5,0.002463055432397887,0.002092776257580878,75.8551,-42.830063,-0.02120110586852597,-7.80600133081677e-4,2.225684407139994e-4,0.005828111769345057,-0.021180539486733707,0.10000000000000053,0.28,81.7718,0.029818442443283466,-0.0076353477035642214
1998-07-01,0.029818442443283466,-0.0076353477035642214,4.96,5.46,0.0012292564547298213,0.0022437864385487687,76.28635,-51.737474,-0.01268448908179387,-0.05446408582383988,-0.02159571048671438,0.00471941943215981,-0.012626816401839491,0.09999999999999964,-0.44,80.5544,-0.051886803176212304,-0.01957387856409243
1998-08-01,-0.051886803176212304,-0.01957387856409243,4.9,5.34,0.0024539889615660115,0.009769157915832393,88.17701,-58.381095,-0.011716689691526838,0.017281109822091523,0.0778449911873711,0.004697251093121579,-0.011696689884031386,0,-0.47,79.632,0.10897140543120498,0.11815056383343636
1998-09-01,0.10897140543120498,0.11815056383343636,4.61,4.81,0.0012247398958962208,0.009794319793799777,101.40807,-63.340488,0.001451964439969089,-0.027213624319989194,-0.03532801554001708,0.005905739074130167,0.001333405008240085,0,1.06,81.1967,-0.04110548244674028,-0.05551060789192319
1998-10-01,-0.04110548244674028,-0.05551060789192319,3.96,4.53,6.118079114054709e-4,0.005103968060770052,123.96147,-54.491646,-0.06907348089411336,-0.06019366317751995,-0.07663419034060404,0.009180423216930578,-0.06898306252404929,0.09999999999999964,-0.01,80.69,-0.10765637161534336,-0.09826530149573176
1998-11-01,-0.10765637161534336,-0.09826530149573176,4.41,4.83,0.0024434954124759045,0.0019376015503015328,109.88134,-42.485173,0.05935365708492313,0.06373155657418117,0.019456546655936435,0.009375505962252006,0.05925211254525742,-0.09999999999999964,0.28,80.9323,-0.1375580980601594,-0.15916695972139294
1998-12-01,-0.1375580980601594,-0.15916695972139294,4.39,4.65,0.0012195123462612756,0.0032701602225960265,92.94632,-45.013432,-4.884800227387132e-4,0.015361866922688705,0.031012879033214702,0.008943383892409784,-4.313383367380297e-4,-0.09999999999999964,0.05,80.6126,0.09628646718302569,0.0769899943686494
1999-01-01,0.09628646718302569,0.0769899943686494,4.34,4.72,0.0018264845260347329,0.0033149269286551993,91.40618,-57.212094,-0.01592416477962999,-0.035601168397287,-0.0680345580451398,0.006649722974033878,-0.015839249889515905,0,0.25,80.7039,-0.041587729580060184,0.016593840981211194
1999-02-01,-0.041587729580060184,0.016593840981211194,4.44,5,0.001823154561514606,0.0034779597356824747,98.64504,-62.797682,-0.013326867238452778,0.02643527279173874,0.0048969939604077695,0.006242473510118529,-0.013341961122424806,-0.10000000000000053,0.11,80.5411,0.20013940680270048,0.15754618917937124
1999-03-01,0.20013940680270048,0.15754618917937124,4.44,5.23,0,0.0032037163439521316,82.38359,-58.603117,5.029759515871035e-4,0.004238319069523655,0.008896328171928758,0.005164926306012063,3.5938171039706646e-4,0.10000000000000053,0.53,80.9135,0.15814576628072086,0.1961195875442181
1999-04-01,0.15814576628072086,0.1961195875442181,4.29,5.18,6.069802917769707e-4,0.0027121693070689483,66.00054,-43.939652,-0.014009850210237929,0.033533001769473714,0.03150141337278711,0.0015352662638061787,-0.013985181195257823,-0.20000000000000018,-0.08,80.5142,0.022806984828672494,0.04876577481782185
1999-05-01,0.022806984828672494,0.04876577481782185,4.5,5.54,0.006652579721027507,0.0031037192367932473,67.53295,-48.986377,6.796941638054221e-4,-0.027979258604965196,0.05747622324596868,0.00647629877710898,7.730089837645338e-4,0.09999999999999964,0,80.4615,0.011223462369849724,0.021601856503788763
1999-06-01,0.011223462369849724,0.021601856503788763,4.57,5.9,6.025911601446055e-4,0.0023858435554187127,67.08854,-34.865631,-0.002040470015900908,0.01334802027695936,-0.017217380743563382,0.00552110930280314,-0.0020913650511893422,-0.09999999999999964,0.56,80.7769,0.11059440611804083,0.12198984102898924
1999-07-01,0.11059440611804083,0.12198984102898924,4.55,5.79,0,0.001628164557164064,73.01111,-41.91406,-0.01976858532242254,-0.024613127416024838,-0.023352556810483094,0.004869868754182605,-0.01970563387546953,0.09999999999999964,-0.08,80.2235,0.05465120356381359,0.07794433398318157
1999-08-01,0.05465120356381359,0.07794433398318157,4.72,5.94,0.0042080014002046084,0.002720449993916259,79.81311,-43.388453,0.006575555791663135,4.400320751916098e-4,0.05504973148514836,0.00605968636651788,0.0065305296798836565,0,0.18,80.246,0.10773755777222771,0.09687643093985132
1999-09-01,0.10773755777222771,0.09687643093985132,4.68,5.92,0.002396645844600087,0.002704158148844913,69.55318,-36.636744,-0.0031093478151777987,-0.05166653191331072,-0.05280203442735498,0.0038071810161461883,-0.0030704505214478317,-0.09999999999999964,0.34,80.2934,-0.04954752826714248,-0.0027108881486821446
1999-10-01,-0.04954752826714248,-0.0027108881486821446,4.86,6.11,0.004180358431757902,0.004838792487761346,69.81624,-27.757179,0.004143652337655013,-0.03763342693430971,-0.043712149635210196,0.0035301248083214887,0.004064425437648289,0,-0.19,79.5853,0.09516846468279372,0.06616084816081136
1999-11-01,0.09516846468279372,0.06616084816081136,5.07,6.03,0.0017862463814637408,0.001349729962151017,62.71155,-12.204084,0.024339555702516336,0.0018170332065174932,0.01003509004712555,0.005217498055491987,0.02440140187603923,-0.10000000000000053,0.75,80.3954,0.04068700910681633,0.048596647409438365
1999-12-01,0.04068700910681633,0.048596647409438365,5.2,6.28,0.001783061393656027,0.0011393124577203776,82.06383,-12.589327,0.002183590352801801,-0.01906116027203808,-0.0462159810942282,0.004150149908078049,0.0022230441579456084,0,0.36,80.5533,0.040527404962506175,0.03491950417604173
2000-01-01,0.040527404962506175,0.03491950417604173,5.32,6.66,0.0023724803536309125,0.00527199317052177,83.80947,-11.987003,-1.6779931241650559e-4,-0.04752021765909653,0.0012152146349038162,0.005945256456286074,-2.9999536881319955e-4,-0.09999999999999964,0.6,80.7751,0.07042717103096985,0.07564277468194103
2000-02-01,0.07042717103096985,0.07564277468194103,5.55,6.52,0.0029577069772326325,0.0030428026878604156,89.20154,-10.05215,-0.029807196908379296,-0.0021289369166570538,-0.05043713542193551,0.006081528161443472,-0.029670137555102727,0,0.16,80.4566,0.010010910672633155,0.005389310465907737
2000-03-01,0.010010910672633155,0.005389310465907737,5.69,6.26,0.004126147911172495,0.006542764278500866,77.60139,-8.7056609,0.011687998301415092,0.006915656884665111,0.06058705339494175,0.0028453781832933345,0.011591679304254754,0.09999999999999964,-0.23,80.3117,-0.14799590958502673,-0.1307827037980971
2000-04-01,-0.14799590958502673,-0.1307827037980971,5.66,5.99,0.005865119452398204,0.008076340028801322,77.54831,5.9716476,0.011215070820139061,0.038568322560180945,0.05519287037636644,0.006558377956734418,0.011278563192094637,-0.09999999999999964,0.44,80.5056,0.11100533166856952,0.07964965838719396
2000-05-01,0.11100533166856952,0.07964965838719396,5.79,6.44,-5.849663811146044e-4,0.005167897922515225,76.05923,9.0572647,-0.010873365708322424,0.022453183157081114,0.06079860119362657,0.011836205484708984,-0.010878755734038847,-0.20000000000000018,0.42,80.686,0.09424278999956748,0.08689515275489468
2000-06-01,0.09424278999956748,0.08689515275489468,5.69,6.1,0.0017538735860958,0.0023445768408610007,97.9862,5.0717769,-0.0011964790761620492,-0.03047960006702688,-0.02778861104257757,-0.0025410839525203954,-0.0013071635855510522,0.20000000000000018,-0.35,80.3851,-0.07184737025998933,-0.03488243901205346
2000-07-01,-0.07184737025998933,-0.03488243901205346,5.96,6.05,0.00582412828598855,0.002077971487250071,92.96502,3.8417429,-0.004113116338549716,-0.013971713692763288,0.04813476166330588,0.0037568386037030166,-0.004053937119641304,0,0.13,80.165,0.051192279184676615,0.0281708769666964
2000-08-01,0.051192279184676615,0.0281708769666964,6.09,5.83,0.00289939315900245,0.0010321127780103239,79.44697,5.5275717,-0.014530613728757302,-0.029446291667753144,-0.01426256283081706,0.003701036122501833,-0.014446003549520192,0,-0.29,79.9203,0.07528772771690662,0.05411876008280281
2000-09-01,0.07528772771690662,0.05411876008280281,6,5.8,0,0.0015983351481266448,66.58133,6.9842949,0.008674585970641857,0.017901113162945848,0.055969511305244524,0.005868414893649643,0.008567797028629087,0.09999999999999964,-0.36,79.1048,-0.02471613735868683,-0.029934893957791253
2000-10-01,-0.02471613735868683,-0.029934893957791253,6.11,5.74,0.00519781707361755,0.005526460894600652,75.14165,10.989286,-0.005369372906883996,-0.033245568578369245,-0.046860243782708366,0.007380107297622729,-0.005376339602610969,-0.19999999999999973,0.36,79.2101,0.03707879616607368,0.007990049129474208
2000-11-01,0.03707879616607368,0.007990049129474208,6.17,5.72,0.001726619133987306,0.003300643745309653,84.66172,12.260659,0.008818246820412767,-5.038037181748223e-5,-0.0558319810672927,0.003310546384470925,0.00887582664502684,0,-0.52,78.6355,-0.1931347648354529,-0.17704387028473612
2000-12-01,-0.1931347648354529,-0.17704387028473612,5.77,5.24,0.0017236430581650808,0.0052717481546757814,125.06753,11.561023,0.004123008761103719,0.030346814122651722,-0.006263301987287306,0.002337503627378723,0.0040603625843207425,0,-0.36,78.1248,0.0339288236815638,-0.03389325719595693
2001-01-01,0.0339288236815638,-0.03389325719595693,5.15,5.16,0.002293578987099032,0.004851577445136284,115.26872,4.7114859,0.0037645492781805956,-0.003266034080883884,0.034839815134860785,0.00915370855432407,0.0038377371805724536,0,-0.27,77.3581,-0.0015996381357537004,0.01713491949046997
2001-02-01,-0.0015996381357537004,0.01713491949046997,4.88,5.1,0.005711037795514962,0.002552341172797295,111.41604,1.59873,-0.009610508155377673,0.030424846966266017,-0.032598415563738214,0.010236413190579441,-0.009638241753792798,0.30000000000000027,-0.66,76.786,-0.0836266414682556,-0.08231422070841576
2001-03-01,-0.0836266414682556,-0.08231422070841576,4.42,4.89,0.0022753138371349735,0.007262709569774679,110.91785,-4.1774677,-0.0032818062100172796,-0.04112966454665212,-0.036944117043884006,0.0077436782058537545,-0.003251315070150085,0,-0.57,76.0676,0.007066652997370859,-0.002571693342714898
2001-04-01,0.007066652997370859,-0.002571693342714898,3.87,5.14,5.680204640086117e-4,0.007313294762175781,116.02693,-2.5239578,0.01715307922624909,0.08830272917925797,0.10926738198001829,0.011454969782191071,0.017188683282445716,0.09999999999999964,-0.69,75.6574,0.035543747425397676,0.06381680384988497
2001-05-01,0.035543747425397676,0.06381680384988497,3.62,5.39,0.0017021280705309394,0.0025175993273709595,122.6734,-6.8119082,-0.002895343928456029,0.0689751537057095,0.05154839045342641,0.012590851575184914,-0.0030130348409302954,0.10000000000000053,-0.89,75.0576,-0.038892868467362174,-0.030250410355965762
2001-06-01,-0.038892868467362174,-0.030250410355965762,3.49,5.28,0.005089069507471677,0.0015127295537007946,100.42901,-6.5301535,-0.005815958918665487,-0.0067168633312615356,-0.022605483486682232,-3.6978290272848824e-4,-0.0056808509433414756,-0.10000000000000053,-0.42,74.3599,-0.04162637882178055,-0.04927404931366741
2001-07-01,-0.04162637882178055,-0.04927404931366741,3.51,5.24,0.002253522080443382,0.0029077855830303267,86.39027,-11.615938,-0.010866859847203258,-0.06321485123844539,-0.0821947434430097,0.008316177147593251,-0.010973925220389091,0.20000000000000018,-0.92,73.6743,0.034947794436389845,0.04341967211397213
2001-08-01,0.034947794436389845,0.04341967211397213,3.36,4.97,-0.001689665285127262,0.002236201030416118,102.13185,-24.456724,-0.002952672575055715,0.014921420822709308,0.047926843470674996,0.005755494660919069,-0.0029785298143840677,0.09999999999999964,-0.52,73.0168,-0.04762623270567312,-0.058402746873598144
2001-09-01,-0.04762623270567312,-0.058402746873598144,2.64,4.73,0,0.0072829819132859555,84.28912,-45.123614,-0.004183377200851268,-0.01594059700118855,-0.01785101534233391,0.006466570583549824,-0.004049526509171564,0.3000000000000007,-0.43,72.5684,-0.1642080274012847,-0.1794213516030161
2001-10-01,-0.1642080274012847,-0.1794213516030161,2.16,4.57,0.003938120420137636,0.003245341379454413,188.05949,-48.987016,-0.002798672458180107,0.0043809266758358945,-0.004700361180331569,0.021002951512848256,-0.0028700343622984903,0.09999999999999964,-1.12,72.1084,-0.12060849905930127,-0.15483201341686392
2001-11-01,-0.12060849905930127,-0.15483201341686392,1.87,4.65,-0.002811359737546759,0.0021680935121333785,173.14334,-53.640191,0.006460083574975073,0.012680866640959465,-0.013800758121481849,-0.0021123674773679824,0.006476576386597266,0.2999999999999998,-0.18,71.6482,-0.012247294631767769,-0.006309340247770745
2001-12-01,-0.012247294631767769,-0.006309340247770745,1.69,5.09,-5.632216425990322e-4,0.0017935718235528057,130.57563,-58.323553,0.023222854920721403,-0.003338538238658373,0.011764206691401213,0.008144445045561,0.02326918242145215,0.20000000000000018,-0.81,71.2675,0.015186214634802297,0.06441502688518996
2002-01-01,0.015186214634802297,0.06441502688518996,1.65,5.04,-5.63539039991845e-4,0.002207268890729021,117.23658,-56.36085,0.0010197145683044084,-6.728936280939735e-4,-0.05298888061868823,0.009789512979063275,0.0010339485982946428,0.20000000000000018,-0.32,71.2844,0.04777925308531339,0.06636664811353565
2002-02-01,0.04777925308531339,0.06636664811353565,1.72,4.91,0.001689665285127262,0.0025802473452787027,116.83745,-49.586035,-0.002380953505740635,0.02632521755100825,-0.014816774368208385,0.0037426429288949237,-0.002386056635286238,0,-0.05,71.6773,0.16599238995150722,0.19771611182398363
2002-03-01,0.16599238995150722,0.19771611182398363,1.79,5.28,0.001686815131479058,0.0019996416704138103,87.60069,-46.520141,0.0013612389374362266,0.02178701775666525,0.005039525039697068,0.005351073392558803,0.0012773041385587547,0,-0.1,71.6304,0.06062712281996241,0.06861022281019746
2002-04-01,0.06062712281996241,0.06861022281019746,1.71,5.21,0.002805050927608299,0.002328306299238179,83.44043,-36.253792,8.498343334615299e-4,0.018603540788353357,0.005241579913123573,0.0021469777719982375,8.288965571052742e-4,0,-0.03,72.1017,0.031206663375762833,0.0178861573867799
2002-05-01,0.031206663375762833,0.0178861573867799,1.73,5.16,0.00447177939139376,0.004055434066851536,88.5661,-35.413335,-0.007161155922828399,-0.02691026057725665,0.05548384259690664,1.817504384860058e-5,-0.007054004931204005,0.20000000000000018,0.16,72.3014,-0.05841174063793941,-0.04190758735087163
2002-06-01,-0.05841174063793941,-0.04190758735087163,1.7,4.93,0.0011148273172461032,0.003724659419793527,86.29886,-39.528863,0.010383955760872254,0.007304253270767447,0.002362544054225424,0.004750516621728096,0.010319939970411696,-0.10000000000000053,0.07,72.647,0.05303798365293799,0.061380554932461084
2002-07-01,0.05303798365293799,0.061380554932461084,1.68,4.65,5.569479397662391e-4,0.015186574031735291,93.61022,-43.165356,-0.0035626469101330827,-0.029400969369106633,1.0725585895521306e-4,0.004511991483653333,-0.003504510458800958,0,0.3,73.3658,0.04853790645051603,0.024462807092174188
2002-08-01,0.04853790645051603,0.024462807092174188,1.62,4.26,0.0022246950221109785,0.009372920916548776,110.30517,-43.926655,-0.02286305000757416,-0.042719271356633115,-0.015128881596300658,0.0076597111516232275,-0.022965658121255395,0,-0.27,73.2563,0.042101696039765546,0.053635505399822314
2002-09-01,0.042101696039765546,0.053635505399822314,1.63,3.87,0.002773926882725597,0.007509810929038403,116.01482,-42.629814,0.00779427172681757,-0.026836317414838717,0.038449845218403667,0.007530544831347186,0.007793647458457897,-0.09999999999999964,-0.07,73.3176,-0.030245969943840212,-0.045506751404126966
2002-10-01,-0.030245969943840212,-0.045506751404126966,1.58,3.94,0.0016606701851404893,0.011375456592871933,124.04315,-26.107714,-0.06873410579783723,-0.0902769050845098,-0.08150193052507682,0.004247568462501405,-0.06866519339469779,0,-0.34,73.3689,-0.09194929752540348,-0.09473529873362052
2002-11-01,-0.09194929752540348,-0.09473529873362052,1.23,4.05,0.0022099456508026805,0.004420900598408996,111.88598,-11.766883,-0.00984314753818083,0.07412512666613225,0.08024380496595818,0.00788084364495667,-0.00983892054234392,0,-0.35,73.1681,0.10991360800863959,0.11763188299314509
2002-12-01,0.10991360800863959,0.11763188299314509,1.19,4.03,0.0016542600960258724,0.00264818838882673,123.28439,-5.0369333,0.04845238338594626,-0.01174742345270019,0.012717778001805513,0.008896545438505044,0.04832912456565275,0.20000000000000018,0.15,73.5668,0.10756706349654266,0.12284270505041084
2003-01-01,0.10756706349654266,0.12284270505041084,1.17,4.05,0.0016515280384732378,0.005163582145452771,122.22166,8.1639997,0.017275240119555946,-0.03696143233096194,-0.09934773763995075,0.00369231188712682,0.017299962175425065,0.09999999999999964,-0.59,73.057,0.07833276034282433,0.056288473286500995
2003-02-01,0.07833276034282433,0.056288473286500995,1.17,3.9,0.004390786417490133,0.0025589733128512037,138.9534,9.5588013,0.005750647545927023,-0.012939333157786947,-0.012432530344964832,0.005642080273489114,0.005846081158879635,-0.20000000000000018,0.39,73.7116,-0.06857428299152923,-0.09933477012807712
2003-03-01,-0.06857428299152923,-0.09933477012807712,1.13,3.81,0.005461510025521754,0.006111882956619177,126.72774,7.9921629,0.004853537002235342,-0.010856212769418505,-0.018589417049017953,0.0061919702479205085,0.004789651069109446,0.10000000000000053,-0.46,73.6196,-0.16977264049069207,-0.17352544210878396
2003-04-01,-0.16977264049069207,-0.17352544210878396,1.13,3.96,0.0016326534238855217,0.003025990747264607,163.52381,17.993039,0.003452446032389034,0.038005344735097424,0.08502293293126151,0.00344810269426965,0.003554663093477295,0,-0.18,73.725,-4.933001266307357e-4,0.028640335744833045
2003-05-01,-4.933001266307357e-4,0.028640335744833045,1.07,3.57,-0.0038136793702454597,0.0022249160276529034,135.62755,29.487603,-0.013357818532547583,0.03416963891038627,0.0733334627666764,0.006302095786413275,-0.013470841413822932,0.09999999999999964,-0.63,73.2311,0.08574059224158237,0.07800120439392666
2003-06-01,0.08574059224158237,0.07800120439392666,0.92,3.33,-0.0016388968432101692,0.001989500203786586,102.61982,37.599075,-0.011063419544255382,-0.020288511084357808,0.02241018041678089,0.010075227593484115,-0.010943909247304262,0.09999999999999964,0.01,73.2797,-1.5269346839374975e-5,0.02319366183717353
2003-07-01,-1.5269346839374975e-5,0.02319366183717353,0.9,3.98,0.0010928962836445066,0.0020384610142683006,95.82729,33.30546,-7.065889712816187e-4,-0.0032589830587053115,-0.011391337086344322,0.006166721025678612,-7.787486350041561e-4,0.20000000000000018,0.14,73.6297,0.021646686672954996,0.01514141641399469
2003-08-01,0.021646686672954996,0.01514141641399469,0.95,4.45,0.003271540540615625,9.711447540242581e-4,91.74151,35.733426,-0.028862808417331465,0.001151855386908096,-3.9856517068059816e-4,0.007783431957328446,-0.028792184868847492,-0.09999999999999964,0.09,73.9182,-0.11223895954496221,-0.10821748418598442
2003-09-01,-0.11223895954496221,-0.10821748418598442,0.94,4.27,0.0043454712595014655,0.0018725298997505824,95.67182,39.664974,0.013728539316701927,-0.019231055252280527,-0.001096874019332006,0.009542528112717719,0.013609217790224726,-0.10000000000000053,-0.15,73.6423,0.07033295598295064,0.06376675670147147
2003-10-01,0.07033295598295064,0.06376675670147147,0.92,4.29,0.0032467560988704847,0.0013961898205138402,106.11577,46.965128,0.006259521466443374,0.025298487237350287,0.025998510106163053,-0.004496676103523001,0.0063011526751823865,0,0.35,74.3034,0.024521650303913844,0.0049347787193472215
2003-11-01,0.024521650303913844,0.0049347787193472215,0.93,4.3,-0.0010810811863732894,9.145355918729328e-4,88.04379,99.725996,8.910274134912299e-4,0.02748495734904388,-0.02201563119769645,-0.0015967475840437118,8.123727986619755e-4,-0.09999999999999964,0.14,74.3747,0.029561805249056494,0.03866156203367632
2003-12-01,0.029561805249056494,0.03866156203367632,0.9,4.27,5.406866852455394e-4,8.877657705819194e-4,84.91824,101.9074,-0.012006236866593412,-0.046609231389679096,-0.07338204149788652,9.056852951214722e-4,-0.012000580154316154,-0.20000000000000018,0.48,75.074700000000007,0.0613432881825382,0.04609882782356589
