date,Model,CSPE
2010-09-01,Boosting 1,0.018503149428626024
2010-09-01,Boosting 5,0.09523336056356253
2010-09-01,Boosting 10,0.13556342642036132
2010-09-01,Boosting 25,0.12765423521740035
2010-09-01,Boosting 50,0.10976757719367465
2010-09-01,Boosting 100,0.10285098160943398
2010-09-01,Boosting 200,0.0988529612111591
2010-09-01,Boosting 300,0.09068444877966815
2010-09-01,Boosting CV,0.11246393314311776
2010-10-01,Screening 1,0.09667353421294456
2010-10-01,Screening 2,0.10225582846883184
2010-10-01,Screening 3,0.10936212392790569
2010-10-01,Screening 4,0.09769476858873612
2010-10-01,Screening 5,0.09914232148259991
2010-10-01,Screening 6,0.10779733645740447
2010-10-01,Screening 7,0.1062384026644032
2010-10-01,Screening 8,0.08780671124262292
2010-10-01,Screening 9,0.08459554880047504
2010-10-01,Screening 10,0.09625913041857508
2010-10-01,Screening 11,0.0698098436731437
2010-10-01,Screening 12,0.04937565998432821
2010-10-01,Screening 13,0.048931420046485825
2010-10-01,Screening 14,0.06656165149852421
2010-10-01,Screening 15,0.09195028479370745
2010-10-01,Screening CV,0.08190743472357351
2010-10-01,Boosting 1,0.0185591492874862
2010-10-01,Boosting 5,0.09548179997227382
2010-10-01,Boosting 10,0.1358634735409758
2010-10-01,Boosting 25,0.12779010588095607
2010-10-01,Boosting 50,0.10947703989915814
2010-10-01,Boosting 100,0.1026850392840769
2010-10-01,Boosting 200,0.09897664598933698
2010-10-01,Boosting 300,0.09088507570002048
2010-10-01,Boosting CV,0.11276362538138868
2010-11-01,Screening 1,0.09764824122079549
2010-11-01,Screening 2,0.10410629729633343
2010-11-01,Screening 3,0.11124075588368498
2010-11-01,Screening 4,0.09956908974049651
2010-11-01,Screening 5,0.10101229951754252
2010-11-01,Screening 6,0.10966673814420658
2010-11-01,Screening 7,0.10810449236534829
2010-11-01,Screening 8,0.08967517137744409
2010-11-01,Screening 9,0.08645148176843888
2010-11-01,Screening 10,0.09812000646916087
2010-11-01,Screening 11,0.07167108083011475
2010-11-01,Screening 12,0.05123418064555469
2010-11-01,Screening 13,0.05084203537432769
2010-11-01,Screening 14,0.06848007009992647
2010-11-01,Screening 15,0.09367077734047126
2010-11-01,Screening CV,0.08288214173142444
2010-11-01,Boosting 1,0.018672008601003234
2010-11-01,Boosting 5,0.09619011298046032
2010-11-01,Boosting 10,0.13699157797602524
2010-11-01,Boosting 25,0.129436406105134
2010-11-01,Boosting 50,0.11132918314811507
2010-11-01,Boosting 100,0.10460180143264208
2010-11-01,Boosting 200,0.10080339822658925
2010-11-01,Boosting 300,0.09249142256041318
2010-11-01,Boosting CV,0.11385163320561748
2010-12-01,Screening 1,0.0968749677624227
2010-12-01,Screening 2,0.10157183789360752
2010-12-01,Screening 3,0.10851960073332184
2010-12-01,Screening 4,0.09687999655183832
2010-12-01,Screening 5,0.09835199091950968
2010-12-01,Screening 6,0.10699190958788313
2010-12-01,Screening 7,0.10544465700475354
2010-12-01,Screening 8,0.08709483027228758
2010-12-01,Screening 9,0.08330105639252529
2010-12-01,Screening 10,0.09506449325087682
2010-12-01,Screening 11,0.0684396559648598
2010-12-01,Screening 12,0.05065931277915687
2010-12-01,Screening 13,0.05028369427937208
2010-12-01,Screening 14,0.06782773211876593
2010-12-01,Screening 15,0.0929928216119432
2010-12-01,Screening CV,0.08210886827305165
2010-12-01,Boosting 1,0.018624534092166495
2010-12-01,Boosting 5,0.09583176623217597
2010-12-01,Boosting 10,0.13623449348871958
2010-12-01,Boosting 25,0.1277624105217086
2010-12-01,Boosting 50,0.10946804342364118
2010-12-01,Boosting 100,0.10239636023382705
2010-12-01,Boosting 200,0.09874266022547125
2010-12-01,Boosting 300,0.0906824062853264
2010-12-01,Boosting CV,0.1130945487183118
2011-01-01,Screening 1,0.09589230110549646
2011-01-01,Screening 2,0.09860993522360545
2011-01-01,Screening 3,0.10535624955389714
2011-01-01,Screening 4,0.09375664862602139
2011-01-01,Screening 5,0.09526379717126747
2011-01-01,Screening 6,0.10388899598668161
2011-01-01,Screening 7,0.102358728222382
2011-01-01,Screening 8,0.08409624850343818
2011-01-01,Screening 9,0.08049976126283462
2011-01-01,Screening 10,0.09223330086899953
2011-01-01,Screening 11,0.058731553512583766
2011-01-01,Screening 12,0.040738431302717835
2011-01-01,Screening 13,0.040168712488334285
2011-01-01,Screening 14,0.05838031232510226
2011-01-01,Screening 15,0.08175151439636659
2011-01-01,Screening CV,0.08112620161612541
2011-01-01,Boosting 1,0.01855455610300769
2011-01-01,Boosting 5,0.09534734594937419
2011-01-01,Boosting 10,0.13526503233964282
2011-01-01,Boosting 25,0.12574538144628233
2011-01-01,Boosting 50,0.1075441434999697
2011-01-01,Boosting 100,0.10014524143919995
2011-01-01,Boosting 200,0.09436741527058026
2011-01-01,Boosting 300,0.08439708283566535
2011-01-01,Boosting CV,0.11212508756923505
2011-02-01,Screening 1,0.10005920318476587
2011-02-01,Screening 2,0.10728128036499554
2011-02-01,Screening 3,0.11435785505665885
2011-02-01,Screening 4,0.10268401162572352
2011-02-01,Screening 5,0.10412572673607716
2011-02-01,Screening 6,0.11276731375798976
2011-02-01,Screening 7,0.11120534374036087
2011-02-01,Screening 8,0.09273102883374533
2011-02-01,Screening 9,0.08897064702866261
2011-02-01,Screening 10,0.10049556265083398
2011-02-01,Screening 11,0.06705840793518086
2011-02-01,Screening 12,0.04900375439824171
2011-02-01,Screening 13,0.05076386862455685
2011-02-01,Screening 14,0.06877918320640714
2011-02-01,Screening 15,0.09313986807592052
2011-02-01,Screening CV,0.08529310369539482
2011-02-01,Boosting 1,0.01899535988494361
2011-02-01,Boosting 5,0.09787157431947724
2011-02-01,Boosting 10,0.13952202150439294
2011-02-01,Boosting 25,0.13244899255953257
2011-02-01,Boosting 50,0.11566050635016004
2011-02-01,Boosting 100,0.10912190479368737
2011-02-01,Boosting 200,0.10449303206489086
2011-02-01,Boosting 300,0.09547771359064054
2011-02-01,Boosting CV,0.11638207673398517
2011-03-01,Screening 1,0.10084479792148869
2011-03-01,Screening 2,0.10930888784360876
2011-03-01,Screening 3,0.11644618600050559
2011-03-01,Screening 4,0.10476224880869346
2011-03-01,Screening 5,0.10619380002494157
2011-03-01,Screening 6,0.11483012286921337
2011-03-01,Screening 7,0.11325926427132542
2011-03-01,Screening 8,0.0947626681819492
2011-03-01,Screening 9,0.09102632658535363
2011-03-01,Screening 10,0.1025583174553563
2011-03-01,Screening 11,0.06936848912700914
2011-03-01,Screening 12,0.051307288380826384
2011-03-01,Screening 13,0.05306795899093143
2011-03-01,Screening 14,0.07106139823486729
2011-03-01,Screening 15,0.09545576389203274
2011-03-01,Screening CV,0.08607869843211764
2011-03-01,Boosting 1,0.019081216898392542
2011-03-01,Boosting 5,0.09855652631889482
2011-03-01,Boosting 10,0.14063991423049627
2011-03-01,Boosting 25,0.13418125742959108
2011-03-01,Boosting 50,0.1176121366074339
2011-03-01,Boosting 100,0.11122331222029525
2011-03-01,Boosting 200,0.10677820013113679
2011-03-01,Boosting 300,0.09779297130289902
2011-03-01,Boosting CV,0.11856674172732032
2011-04-01,Screening 1,0.09688538803859255
2011-04-01,Screening 2,0.10025627696421828
2011-04-01,Screening 3,0.10694825123647604
2011-04-01,Screening 4,0.09534003478782506
2011-04-01,Screening 5,0.09683776588961278
2011-04-01,Screening 6,0.10542797304316393
2011-04-01,Screening 7,0.10388748734985931
2011-04-01,Screening 8,0.08558438937696976
2011-04-01,Screening 9,0.08185314822877732
2011-04-01,Screening 10,0.09676580549548508
2011-04-01,Screening 11,0.06468554427605604
2011-04-01,Screening 12,0.045745771480353935
2011-04-01,Screening 13,0.047822033075689316
2011-04-01,Screening 14,0.06589730905992307
2011-04-01,Screening 15,0.0901120550466477
2011-04-01,Screening CV,0.0821192885492215
2011-04-01,Boosting 1,0.01871720628160906
2011-04-01,Boosting 5,0.09646754791823287
2011-04-01,Boosting 10,0.1368907044575551
2011-04-01,Boosting 25,0.12731829158920704
2011-04-01,Boosting 50,0.1085253087739325
2011-04-01,Boosting 100,0.10067899526692138
2011-04-01,Boosting 200,0.09571106669468586
2011-04-01,Boosting 300,0.08645152582163806
2011-04-01,Boosting CV,0.10787708576737859
2011-05-01,Screening 1,0.09470605214772325
2011-05-01,Screening 2,0.10233350529240341
2011-05-01,Screening 3,0.10940455186942147
2011-05-01,Screening 4,0.09792858531251121
2011-05-01,Screening 5,0.09945315307099409
2011-05-01,Screening 6,0.10829672816924836
2011-05-01,Screening 7,0.10669962649403533
2011-05-01,Screening 8,0.0884265249642747
2011-05-01,Screening 9,0.08470994846805244
2011-05-01,Screening 10,0.09953892526516796
2011-05-01,Screening 11,0.06676838842935431
2011-05-01,Screening 12,0.047973756846281405
2011-05-01,Screening 13,0.050067104618927695
2011-05-01,Screening 14,0.0681191839257929
2011-05-01,Screening 15,0.0923217345799264
2011-05-01,Screening CV,0.08489240831890438
2011-05-01,Boosting 1,0.01852451406995595
2011-05-01,Boosting 5,0.09689119162064247
2011-05-01,Boosting 10,0.1376614467524763
2011-05-01,Boosting 25,0.12927728857938195
2011-05-01,Boosting 50,0.11064268901933844
2011-05-01,Boosting 100,0.10287552840073456
2011-05-01,Boosting 200,0.09771125233840493
2011-05-01,Boosting 300,0.08835256717551117
2011-05-01,Boosting CV,0.10904727371891586
2011-06-01,Screening 1,0.09461215784602231
2011-06-01,Screening 2,0.10149998121093633
2011-06-01,Screening 3,0.10818614519787048
2011-06-01,Screening 4,0.09680182072527616
2011-06-01,Screening 5,0.09818955874766683
2011-06-01,Screening 6,0.10566579776390123
2011-06-01,Screening 7,0.10419782761819517
2011-06-01,Screening 8,0.08584976470410552
2011-06-01,Screening 9,0.08222567015630156
2011-06-01,Screening 10,0.0965025384774236
2011-06-01,Screening 11,0.06518414156051903
2011-06-01,Screening 12,0.04666412547202384
2011-06-01,Screening 13,0.04857248858591613
2011-06-01,Screening 14,0.06663531867100293
2011-06-01,Screening 15,0.09082579082189893
2011-06-01,Screening CV,0.08479851401720344
2011-06-01,Boosting 1,0.018521998692890417
2011-06-01,Boosting 5,0.09686724741351821
2011-06-01,Boosting 10,0.1374901100599338
2011-06-01,Boosting 25,0.1286283571026787
2011-06-01,Boosting 50,0.10982158808891442
2011-06-01,Boosting 100,0.10254996073209835
2011-06-01,Boosting 200,0.0977101351644356
2011-06-01,Boosting 300,0.0882636428096023
2011-06-01,Boosting CV,0.10871202947874975
2011-07-01,Screening 1,0.09149325801165366
2011-07-01,Screening 2,0.09175224310452393
2011-07-01,Screening 3,0.1037174986079713
2011-07-01,Screening 4,0.09170699858380336
2011-07-01,Screening 5,0.09345338964388852
2011-07-01,Screening 6,0.10113237098778996
2011-07-01,Screening 7,0.09988212680979633
2011-07-01,Screening 8,0.08164080539321367
2011-07-01,Screening 9,0.07822681141963775
2011-07-01,Screening 10,0.08783155570497009
2011-07-01,Screening 11,0.06058261420634395
2011-07-01,Screening 12,0.0426646026358681
2011-07-01,Screening 13,0.04368475301437142
2011-07-01,Screening 14,0.061830847054548436
2011-07-01,Screening 15,0.08603485973893452
2011-07-01,Screening CV,0.08167961418283479
2011-07-01,Boosting 1,0.018221674746143827
2011-07-01,Boosting 5,0.09461629872012456
2011-07-01,Boosting 10,0.1334800847963518
2011-07-01,Boosting 25,0.12428308613334539
2011-07-01,Boosting 50,0.10645547936799342
2011-07-01,Boosting 100,0.09586626375145287
2011-07-01,Boosting 200,0.08792607290278368
2011-07-01,Boosting 300,0.07738915632053683
2011-07-01,Boosting CV,0.10369560668540989
2011-08-01,Screening 1,0.0871686697849547
2011-08-01,Screening 2,0.08397775155461615
2011-08-01,Screening 3,0.09498349175626472
2011-08-01,Screening 4,0.08301805963868832
2011-08-01,Screening 5,0.0850279511476312
2011-08-01,Screening 6,0.09371681414750967
2011-08-01,Screening 7,0.09256846289234383
2011-08-01,Screening 8,0.07361892187662494
2011-08-01,Screening 9,0.0708145719232942
2011-08-01,Screening 10,0.07859516760148622
2011-08-01,Screening 11,0.04902916428019968
2011-08-01,Screening 12,0.0316295873293114
2011-08-01,Screening 13,0.017426593760022466
2011-08-01,Screening 14,0.03393737445423317
2011-08-01,Screening 15,0.05746391991025828
2011-08-01,Screening CV,0.07064459887627808
2011-08-01,Boosting 1,0.018489892110244023
2011-08-01,Boosting 5,0.09485444416833515
2011-08-01,Boosting 10,0.13278733035535817
2011-08-01,Boosting 25,0.11998133491130618
2011-08-01,Boosting 50,0.09881668807002408
2011-08-01,Boosting 100,0.08588301025139111
2011-08-01,Boosting 200,0.07603611034667211
2011-08-01,Boosting 300,0.0651711968581969
2011-08-01,Boosting CV,0.10317277340731809
2011-09-01,Screening 1,0.08687153520685827
2011-09-01,Screening 2,0.08159334860269735
2011-09-01,Screening 3,0.0918736893145754
2011-09-01,Screening 4,0.07997241970267588
2011-09-01,Screening 5,0.08230585607490531
2011-09-01,Screening 6,0.09177328559494921
2011-09-01,Screening 7,0.0906910274237204
2011-09-01,Screening 8,0.07182846756658823
2011-09-01,Screening 9,0.0692358805641497
2011-09-01,Screening 10,0.07709379226914305
2011-09-01,Screening 11,0.04691214870385497
2011-09-01,Screening 12,0.030412218192519366
2011-09-01,Screening 13,0.01070892468237817
2011-09-01,Screening 14,0.027171236016718586
2011-09-01,Screening 15,0.050460225089149824
2011-09-01,Screening CV,0.06942722973948605
2011-09-01,Boosting 1,0.01848459429042287
2011-09-01,Boosting 5,0.09468543569959681
2011-09-01,Boosting 10,0.1322013049319523
2011-09-01,Boosting 25,0.11844128895965308
2011-09-01,Boosting 50,0.09770213326308486
2011-09-01,Boosting 100,0.08557271901203489
2011-09-01,Boosting 200,0.07575607523385944
2011-09-01,Boosting 300,0.06466085572338462
2011-09-01,Boosting CV,0.10206465044808488
2011-10-01,Screening 1,0.08260176864158539
2011-10-01,Screening 2,0.08303706956822171
2011-10-01,Screening 3,0.09402331046989144
2011-10-01,Screening 4,0.08264010808289081
2011-10-01,Screening 5,0.08569189925413484
2011-10-01,Screening 6,0.09745317492162016
2011-10-01,Screening 7,0.09620030938949621
2011-10-01,Screening 8,0.07772439201062553
2011-10-01,Screening 9,0.07483737817085508
2011-10-01,Screening 10,0.08288437223240795
2011-10-01,Screening 11,0.05303106390695531
2011-10-01,Screening 12,0.03594097398770156
2011-10-01,Screening 13,0.016886215660367805
2011-10-01,Screening 14,0.03293338108812507
2011-10-01,Screening 15,0.05617795779924017
2011-10-01,Screening CV,0.07560452071747568
2011-10-01,Boosting 1,0.018087244902955612
2011-10-01,Boosting 5,0.09471597928431674
2011-10-01,Boosting 10,0.13289150706558
2011-10-01,Boosting 25,0.11936167352664649
2011-10-01,Boosting 50,0.09929807811261714
2011-10-01,Boosting 100,0.08954805698484608
2011-10-01,Boosting 200,0.08038921751861734
2011-10-01,Boosting 300,0.06910744534384564
2011-10-01,Boosting CV,0.10280680519864074
2011-11-01,Screening 1,0.08201386878685434
2011-11-01,Screening 2,0.08306444276847459
2011-11-01,Screening 3,0.09403034235733473
2011-11-01,Screening 4,0.08265798401426067
2011-11-01,Screening 5,0.08557962239580028
2011-11-01,Screening 6,0.0974763095010717
2011-11-01,Screening 7,0.09622083285902634
2011-11-01,Screening 8,0.07774573511534383
2011-11-01,Screening 9,0.07481509842782737
2011-11-01,Screening 10,0.08290872668779022
2011-11-01,Screening 11,0.05295764119681229
2011-11-01,Screening 12,0.0358613901022581
2011-11-01,Screening 13,0.015166865424740484
2011-11-01,Screening 14,0.031232750197200055
2011-11-01,Screening 15,0.05475713869333533
2011-11-01,Screening CV,0.07501662086274463
2011-11-01,Boosting 1,0.018062687333822425
2011-11-01,Boosting 5,0.09471613402885169
2011-11-01,Boosting 10,0.13291491000188219
2011-11-01,Boosting 25,0.11938990782087575
2011-11-01,Boosting 50,0.09927960910326165
2011-11-01,Boosting 100,0.0888802742180004
2011-11-01,Boosting 200,0.080011365031109
2011-11-01,Boosting 300,0.068972532444723
2011-11-01,Boosting CV,0.10282464322371576
2011-12-01,Screening 1,0.0820448090445549
2011-12-01,Screening 2,0.08188863113151265
2011-12-01,Screening 3,0.0937847956179072
2011-12-01,Screening 4,0.08234987171376995
2011-12-01,Screening 5,0.08519510644960952
2011-12-01,Screening 6,0.09750276818419286
2011-12-01,Screening 7,0.0962468981433347
2011-12-01,Screening 8,0.07771497624723595
2011-12-01,Screening 9,0.07477410047328975
2011-12-01,Screening 10,0.0821895216258602
2011-12-01,Screening 11,0.052064832254522415
2011-12-01,Screening 12,0.034966732654491135
2011-12-01,Screening 13,0.014771589903174995
2011-12-01,Screening 14,0.030745460500661764
2011-12-01,Screening 15,0.053809318033675425
2011-12-01,Screening CV,0.07504756112044521
2011-12-01,Boosting 1,0.018070046999945175
2011-12-01,Boosting 5,0.09460757076755899
2011-12-01,Boosting 10,0.13271683311364815
2011-12-01,Boosting 25,0.11917105986666633
2011-12-01,Boosting 50,0.09920362547813424
2011-12-01,Boosting 100,0.08886782014003118
2011-12-01,Boosting 200,0.07944467911981176
2011-12-01,Boosting 300,0.06815463413027979
2011-12-01,Boosting CV,0.10263739938401233
2012-01-01,Screening 1,0.08201097234526018
2012-01-01,Screening 2,0.08122199521355088
2012-01-01,Screening 3,0.09258538936036564
2012-01-01,Screening 4,0.08074732822463516
2012-01-01,Screening 5,0.08349266001650393
2012-01-01,Screening 6,0.0974775990585144
2012-01-01,Screening 7,0.09621829795763033
2012-01-01,Screening 8,0.07773637284389436
2012-01-01,Screening 9,0.07479606191145377
2012-01-01,Screening 10,0.08218825921088177
2012-01-01,Screening 11,0.05205910883698816
2012-01-01,Screening 12,0.03496546703697289
2012-01-01,Screening 13,0.01413239069173038
2012-01-01,Screening 14,0.030152255357158913
2012-01-01,Screening 15,0.05357820840151945
2012-01-01,Screening CV,0.07504629870546677
2012-01-01,Boosting 1,0.018096016020395962
2012-01-01,Boosting 5,0.0945517613155597
2012-01-01,Boosting 10,0.1324700355946084
2012-01-01,Boosting 25,0.11846145948364677
2012-01-01,Boosting 50,0.09853839167698271
2012-01-01,Boosting 100,0.08857002352183323
2012-01-01,Boosting 200,0.07936770751846746
2012-01-01,Boosting 300,0.06800125453476391
2012-01-01,Boosting CV,0.10227634034119414
2012-02-01,Screening 1,0.08266016612268481
2012-02-01,Screening 2,0.0818442084525366
2012-02-01,Screening 3,0.09315303033041633
2012-02-01,Screening 4,0.0813315506692692
2012-02-01,Screening 5,0.08409869932818603
2012-02-01,Screening 6,0.09808249343140872
2012-02-01,Screening 7,0.09680341077013976
2012-02-01,Screening 8,0.0781984531746499
2012-02-01,Screening 9,0.07527448042598103
2012-02-01,Screening 10,0.08276789830978144
2012-02-01,Screening 11,0.05261558458650513
2012-02-01,Screening 12,0.03553594930988624
2012-02-01,Screening 13,0.014642061132809418
2012-02-01,Screening 14,0.030555514055776726
2012-02-01,Screening 15,0.05371222731881329
2012-02-01,Screening CV,0.07562593780436645
2012-02-01,Boosting 1,0.01819016383680769
2012-02-01,Boosting 5,0.09498713087158114
2012-02-01,Boosting 10,0.13311253288771419
2012-02-01,Boosting 25,0.11919028217291042
2012-02-01,Boosting 50,0.09901589349826889
2012-02-01,Boosting 100,0.08803939214259181
2012-02-01,Boosting 200,0.07788563500854064
2012-02-01,Boosting 300,0.06626420575230031
2012-02-01,Boosting CV,0.10298307468477118
2012-03-01,Screening 1,0.08129132164861973
2012-03-01,Screening 2,0.08299005610874136
2012-03-01,Screening 3,0.09339255747795117
2012-03-01,Screening 4,0.0816512551079382
2012-03-01,Screening 5,0.08451618507866167
2012-03-01,Screening 6,0.0966580233118203
2012-03-01,Screening 7,0.09537151721191411
2012-03-01,Screening 8,0.0767318622277105
2012-03-01,Screening 9,0.0737628104931966
2012-03-01,Screening 10,0.08167333650982589
2012-03-01,Screening 11,0.051544562988942014
2012-03-01,Screening 12,0.03444925018587769
2012-03-01,Screening 13,0.01439860543362114
2012-03-01,Screening 14,0.030251734774946824
2012-03-01,Screening 15,0.05326275217638035
2012-03-01,Screening CV,0.0745313760044109
2012-03-01,Boosting 1,0.01807371039482952
2012-03-01,Boosting 5,0.09523895288693611
2012-03-01,Boosting 10,0.13349840092000861
2012-03-01,Boosting 25,0.11948703017857887
2012-03-01,Boosting 50,0.09819017597613591
2012-03-01,Boosting 100,0.08528779555866059
2012-03-01,Boosting 200,0.07435444929462412
2012-03-01,Boosting 300,0.06264905288636241
2012-03-01,Boosting CV,0.1033689427170656
2012-04-01,Screening 1,0.07881227522428372
2012-04-01,Screening 2,0.07572258958129365
2012-04-01,Screening 3,0.09120382454620818
2012-04-01,Screening 4,0.08027581276364955
2012-04-01,Screening 5,0.08331361243101283
2012-04-01,Screening 6,0.09349225277240622
2012-04-01,Screening 7,0.09220008820874004
2012-04-01,Screening 8,0.07303215032834331
2012-04-01,Screening 9,0.07025890780034705
2012-04-01,Screening 10,0.07276040119905125
2012-04-01,Screening 11,0.04206937121015213
2012-04-01,Screening 12,0.024890103373522206
2012-04-01,Screening 13,0.005981667699606118
2012-04-01,Screening 14,0.022111782107276202
2012-04-01,Screening 15,0.04498700333378414
2012-04-01,Screening CV,0.06505618422562102
2012-04-01,Boosting 1,0.017839508120401255
2012-04-01,Boosting 5,0.09358967480455628
2012-04-01,Boosting 10,0.1313835786821422
2012-04-01,Boosting 25,0.1178359067229144
2012-04-01,Boosting 50,0.09422053084061563
2012-04-01,Boosting 100,0.0776152198990947
2012-04-01,Boosting 200,0.06441536990475058
2012-04-01,Boosting 300,0.052428120326054095
2012-04-01,Boosting CV,0.10111733437673498
2012-05-01,Screening 1,0.07487957250521818
2012-05-01,Screening 2,0.081691201800457
2012-05-01,Screening 3,0.0994726196684989
2012-05-01,Screening 4,0.08783816555219862
2012-05-01,Screening 5,0.08962515498526273
2012-05-01,Screening 6,0.0977230720953998
2012-05-01,Screening 7,0.09651986191909477
2012-05-01,Screening 8,0.07710489692664971
2012-05-01,Screening 9,0.07521899195177763
2012-05-01,Screening 10,0.07750912395971742
2012-05-01,Screening 11,0.0482927713581146
2012-05-01,Screening 12,0.03155583764937885
2012-05-01,Screening 13,0.01266263403415672
2012-05-01,Screening 14,0.029122293869819814
2012-05-01,Screening 15,0.052005099411037974
2012-05-01,Screening CV,0.07127958437358349
2012-05-01,Boosting 1,0.017460991960053494
2012-05-01,Boosting 5,0.09472151525705673
2012-05-01,Boosting 10,0.13463284493673805
2012-05-01,Boosting 25,0.12277891315468491
2012-05-01,Boosting 50,0.09758921109117405
2012-05-01,Boosting 100,0.0780757422185947
2012-05-01,Boosting 200,0.06483886411854126
2012-05-01,Boosting 300,0.05340765695884302
2012-05-01,Boosting CV,0.10418395959702512
2012-06-01,Screening 1,0.07516604370155597
2012-06-01,Screening 2,0.07692605687771448
2012-06-01,Screening 3,0.09288770142881675
2012-06-01,Screening 4,0.08168550282664391
2012-06-01,Screening 5,0.0841020894673671
2012-06-01,Screening 6,0.09346960911435367
2012-06-01,Screening 7,0.09209260559862481
2012-06-01,Screening 8,0.07282155774619901
2012-06-01,Screening 9,0.07110915315424209
2012-06-01,Screening 10,0.07272964115058868
2012-06-01,Screening 11,0.04334023295585852
2012-06-01,Screening 12,0.02654744847708984
2012-06-01,Screening 13,0.007649710948167824
2012-06-01,Screening 14,0.024101879551246475
2012-06-01,Screening 15,0.04697870940887735
2012-06-01,Screening CV,0.07156605556992128
2012-06-01,Boosting 1,0.017490200472130055
2012-06-01,Boosting 5,0.0938000587472975
2012-06-01,Boosting 10,0.13245764630667034
2012-06-01,Boosting 25,0.11858257026903568
2012-06-01,Boosting 50,0.09436619640391057
2012-06-01,Boosting 100,0.07496907925820066
2012-06-01,Boosting 200,0.06185889480128549
2012-06-01,Boosting 300,0.050480279229874817
2012-06-01,Boosting CV,0.10015499695858313
2012-07-01,Screening 1,0.07637982588144684
2012-07-01,Screening 2,0.07948198188935139
2012-07-01,Screening 3,0.09557807620195824
2012-07-01,Screening 4,0.08461831856608659
2012-07-01,Screening 5,0.08711752194459782
2012-07-01,Screening 6,0.09646094000640473
2012-07-01,Screening 7,0.09508194050697585
2012-07-01,Screening 8,0.07578847036396887
2012-07-01,Screening 9,0.0740942796538778
2012-07-01,Screening 10,0.07574780034555198
2012-07-01,Screening 11,0.04632673935675201
2012-07-01,Screening 12,0.029584896289459203
2012-07-01,Screening 13,0.010657357714627669
2012-07-01,Screening 14,0.027106456245506776
2012-07-01,Screening 15,0.04998257047745882
2012-07-01,Screening CV,0.07277983774981214
2012-07-01,Boosting 1,0.01762532035565092
2012-07-01,Boosting 5,0.09465720101588534
2012-07-01,Boosting 10,0.1339304557870186
2012-07-01,Boosting 25,0.12092930179471466
2012-07-01,Boosting 50,0.09734654957897024
2012-07-01,Boosting 100,0.07802576242121537
2012-07-01,Boosting 200,0.06490104881209352
2012-07-01,Boosting 300,0.053490435302149766
2012-07-01,Boosting CV,0.10230371483777603
2012-08-01,Screening 1,0.07582178709889488
2012-08-01,Screening 2,0.07753864791513372
2012-08-01,Screening 3,0.09335281195509063
2012-08-01,Screening 4,0.08249967104952535
2012-08-01,Screening 5,0.08410118483203166
2012-08-01,Screening 6,0.09455005380420171
2012-08-01,Screening 7,0.09317033093130371
2012-08-01,Screening 8,0.0738708174626056
2012-08-01,Screening 9,0.07181082579519973
2012-08-01,Screening 10,0.07297261003669459
2012-08-01,Screening 11,0.04453823864652369
2012-08-01,Screening 12,0.027585922571614588
2012-08-01,Screening 13,0.00865855718681788
2012-08-01,Screening 14,0.0201982260554556
2012-08-01,Screening 15,0.04275938817304979
2012-08-01,Screening CV,0.07222179896726018
2012-08-01,Boosting 1,0.017594245957014382
2012-08-01,Boosting 5,0.09440483400509808
2012-08-01,Boosting 10,0.13334525563731006
2012-08-01,Boosting 25,0.11935127268824955
2012-08-01,Boosting 50,0.09433630421147203
2012-08-01,Boosting 100,0.07427378600382756
2012-08-01,Boosting 200,0.06049064709134869
2012-08-01,Boosting 300,0.0487232728357124
2012-08-01,Boosting CV,0.1016349429480385
2012-09-01,Screening 1,0.07367946819959577
2012-09-01,Screening 2,0.07978342008610996
2012-09-01,Screening 3,0.0933825159199582
2012-09-01,Screening 4,0.08279952028499858
2012-09-01,Screening 5,0.08359826118518249
2012-09-01,Screening 6,0.09289316665264194
2012-09-01,Screening 7,0.09150331413104047
2012-09-01,Screening 8,0.07190693586258048
2012-09-01,Screening 9,0.06923156985291501
2012-09-01,Screening 10,0.06830206323510746
2012-09-01,Screening 11,0.04024721405664824
2012-09-01,Screening 12,0.023682950443624996
2012-09-01,Screening 13,0.004758696017573962
2012-09-01,Screening 14,0.011954360417168604
2012-09-01,Screening 15,0.03451718222615191
2012-09-01,Screening CV,0.07007948006796107
2012-09-01,Boosting 1,0.017399705523762268
2012-09-01,Boosting 5,0.09485375288155096
2012-09-01,Boosting 10,0.13346738013161696
2012-09-01,Boosting 25,0.11923865419252425
2012-09-01,Boosting 50,0.09217763835511009
2012-09-01,Boosting 100,0.07137621566606828
2012-09-01,Boosting 200,0.05744118103095993
2012-09-01,Boosting 300,0.045649606933737215
2012-09-01,Boosting CV,0.10186728903591633
2012-10-01,Screening 1,0.07226746900185432
2012-10-01,Screening 2,0.08097271916762229
2012-10-01,Screening 3,0.09482752398720977
2012-10-01,Screening 4,0.0841717487545483
2012-10-01,Screening 5,0.08491252657736963
2012-10-01,Screening 6,0.09395129240533194
2012-10-01,Screening 7,0.09255809765266626
2012-10-01,Screening 8,0.07295053022504586
2012-10-01,Screening 9,0.07005360875456959
2012-10-01,Screening 10,0.06930762224408145
2012-10-01,Screening 11,0.040445074806192714
2012-10-01,Screening 12,0.02404355971133649
2012-10-01,Screening 13,0.004814366420213044
2012-10-01,Screening 14,0.01197424606295225
2012-10-01,Screening 15,0.034543271521185456
2012-10-01,Screening CV,0.06866748087021962
